datetime,n_sec,latitude,longitude,temp_c,rh,wspd,wspd_max,wdir,pres_hpa,heading,sog_ms,cog_deg,qc_bad_temp,qc_bad_wspd,qc_bad_pres,wspd_zero_frac,cruise_year
2024-09-18 02:00:00,3090,53.90364966666666,-166.5256575,11.38,63.1,0.0,1.3,197.25928842685565,,233.64974109900345,0.0015550578097851934,203.41907218113872,0.0,0.0,1.0,0.8763754045307444,2024
2024-09-18 03:00:00,2780,53.903651499999995,-166.52565083333332,11.245000000000001,64.4,0.0,0.2,197.12204233697764,,233.690760347553,0.0014353839409452349,238.61391847418545,0.0007194244604316547,0.00035971223021582735,1.0,0.8823741007194245,2024
2024-09-18 04:00:00,3598,53.90365466666667,-166.52564833333332,10.95,65.3,0.0,0.3,199.17097673383716,,233.73785432817357,0.0016380216960263096,44.309217409877576,0.0,0.0,1.0,0.9294052251250695,2024
2024-09-18 05:00:00,3600,53.90365583333334,-166.52565700000002,10.72,67.9,0.0,0.1,203.21331235319906,,233.6533611246482,0.0009955340137958748,95.82217158826874,0.0,0.0,1.0,0.9877777777777778,2024
2024-09-18 06:00:00,3599,53.90364816666667,-166.52564,10.54,68.6,0.0,0.1,201.34759948067787,,233.4753264843572,0.0012879881699625888,115.70187711953508,0.0,0.0,1.0,0.9838844123367602,2024
2024-09-18 07:00:00,3599,53.90364483333333,-166.52564950000001,10.27,70.5,0.0,0.2,203.3959721553618,,233.4739372078745,0.0014320369919533435,286.5649289059047,0.0,0.0,1.0,0.9755487635454293,2024
2024-09-18 08:00:00,3599,53.903651833333335,-166.5256566666667,10.67,66.2,0.0,0.0,205.35598400447637,,233.53212003006382,0.0008962332272503507,5.664764576318449,0.0,0.0,1.0,1.0,2024
2024-09-18 09:00:00,3599,53.90365433333333,-166.5256505,10.12,69.2,0.0,0.1,202.10304273096975,,233.49027508358063,0.0013507340291205765,99.08465203517878,0.0,0.0,1.0,0.9938871908863574,2024
2024-09-18 10:00:00,3601,53.903646166666675,-166.52565583333333,10.03,69.1,0.0,0.1,203.67130777018403,,233.54906970262425,0.0011346809961366973,72.24551287998425,0.0,0.0,1.0,0.9966675923354624,2024
2024-09-18 11:00:00,3599,53.903653166666665,-166.52564933333335,10.02,70.3,0.0,1.3,202.3337737445174,,233.52434008967248,0.0009310806648597147,37.88263864287039,0.0,0.0,1.0,0.991664351208669,2024
2024-09-18 12:00:00,3600,53.90365499999999,-166.52565233333334,9.8,71.4,0.0,0.4,205.49581383507095,,233.5715277594625,0.0011244006080478124,340.6581711866096,0.0,0.0,1.0,0.9983333333333333,2024
2024-09-18 13:00:00,3599,53.903648999999994,-166.52565599999997,9.57,71.9,0.0,0.1,204.8556790964188,,233.53942761242536,0.0011346810595284685,283.83144707657027,0.0,0.0,1.0,0.9994442900805779,2024
2024-09-18 14:00:00,3599,53.9036555,-166.525662,9.46,71.8,0.0,1.3,204.85599860664425,,233.5994720755843,0.0009443233415346229,356.7177969952006,0.0,0.0,1.0,0.9974993053626007,2024
2024-09-18 15:00:00,3600,53.90365633333332,-166.52565966666668,9.21,74.2,0.0,0.1,205.2297908817226,,233.52483331711474,0.001099754353386697,136.73228175631945,0.0,0.0,1.0,0.9972222222222222,2024
2024-09-18 16:00:00,3600,53.90365083333333,-166.52565900000002,9.04,76.1,0.0,0.1,205.27490311708823,,233.5479444444058,0.0014339731961112332,222.2938181759477,0.0,0.0,1.0,0.9972222222222222,2024
2024-09-18 17:00:00,3600,53.903650666666664,-166.52566166666668,9.08,74.1,0.0,0.1,203.49720176610631,,233.4223888840172,0.0013507340797318927,350.22390099398467,0.0,0.0,1.0,0.9955555555555555,2024
2024-09-18 18:00:00,3599,53.90365283333334,-166.52565433333336,9.22,75.2,0.0,0.1,202.20754453371006,,233.46154487635033,0.0014367946574069927,102.80040409502917,0.0,0.0,1.0,0.9844401222561823,2024
2024-09-18 19:00:00,3597,53.903651499999995,-166.52565833333333,9.79,71.7,0.0,0.1,204.82271866941588,,233.45551848901232,0.0009408574022558553,232.6238509113283,0.0,0.0,1.0,0.9838754517653601,2024
2024-09-18 20:00:00,3593,53.90365466666667,-166.52565733333333,10.02,69.0,0.0,0.1,206.92833983212807,,233.41617032654315,0.0009443233082267686,70.80985190060878,0.0,0.0,1.0,0.9980517673253548,2024
2024-09-18 21:00:00,3597,53.903657499999994,-166.5256538333333,9.88,68.8,0.0,0.0,205.45344761303653,,233.4392549320661,0.000995534021227284,130.77187924076293,0.0,0.0,1.0,1.0,2024
2024-09-18 22:00:00,3600,53.903647,-166.52566783333333,9.89,71.1,0.0,0.1,203.62947126806665,,233.42372221739407,0.0012388448978915094,314.3691896153264,0.0,0.0,1.0,0.9961111111111111,2024
2024-09-18 23:00:00,3599,53.90365366666666,-166.52566033333332,10.16,69.2,0.0,0.6,203.77836802764514,,233.51091969605665,0.0010126913632149007,47.736824173782225,0.0,0.0,1.0,0.9969435954431787,2024
2024-09-19 00:00:00,3600,53.90365733333333,-166.5256571666667,9.96,71.1,0.0,1.4,202.9690085920324,,233.53366668618014,0.0010474234985365719,341.73832338720143,0.0,0.0,1.0,0.9947222222222222,2024
2024-09-19 01:00:00,3593,53.90365583333334,-166.525653,9.9,72.4,0.0,2.9,215.31740253991512,,223.307475966442,0.0016377477464037122,133.64784269372603,0.0005566379070414695,0.00027831895352073476,1.0,0.7514611745059838,2024
2024-09-19 02:00:00,3598,53.97054816666666,-166.5073498333333,9.58,73.5,6.1,7.2,187.31535329090744,,346.55695822745156,6.212686340944475,346.0303214273152,0.0,0.0,1.0,0.0,2024
2024-09-19 03:00:00,3599,54.070934,-166.76916149999997,8.21,86.9,6.3,7.2,180.09999999999997,,285.7966776803893,6.236140415457554,286.19401751900455,0.0,0.0,1.0,0.0,2024
2024-09-19 04:00:00,3601,54.1270215,-167.10122466666664,8.56,84.3,6.4,7.3,180.09999999999997,,287.37363676480743,6.36305714792678,286.031006277244,0.0,0.0,1.0,0.0,2024
2024-09-19 05:00:00,3600,54.18407225,-167.43481308333332,8.44,83.4,6.2,7.1,180.04093776434698,,288.99527793239747,6.176068442223583,286.37117959694956,0.0,0.0,1.0,0.0,2024
2024-09-19 06:00:00,3600,54.23977125,-167.76379225,8.13,84.4,6.3,7.2,180.09999999999997,,289.838856979252,6.303661503556848,286.23842611724194,0.0,0.0,1.0,0.0,2024
2024-09-19 07:00:00,3599,54.29814683333334,-168.10090850000003,8.11,85.0,6.4,7.2,180.1009587089259,,290.0601015591685,6.3991607412444464,285.94281688860247,0.0,0.0,1.0,0.0005557099194220616,2024
2024-09-19 08:00:00,3600,54.35803366666667,-168.4487835,8.3,83.6,6.7,7.3,180.09999999999997,,290.6803854234921,6.672270199109503,286.9807784843888,0.0,0.0,1.0,0.0,2024
2024-09-19 09:00:00,3599,54.41851799999999,-168.81075433333336,8.37,82.5,6.9,7.4,180.09999999999997,,289.0088078888492,6.829100052177623,285.90203871475364,0.0,0.0,1.0,0.0,2024
2024-09-19 10:00:00,3600,54.48045425,-169.17537858333336,8.42,81.7,6.9,7.3,180.09999999999997,,288.17265330113446,6.836451138598224,286.1587250596502,0.0,0.0,1.0,0.0,2024
2024-09-19 11:00:00,3601,54.54057566666667,-169.5384658333333,8.49,81.8,6.7,7.1,180.09999999999997,,287.2514146292036,6.656234689619904,286.13271892383614,0.0,0.0,1.0,0.0,2024
2024-09-19 12:00:00,3599,54.601236333333325,-169.8919095,8.53,81.6,6.6,7.0,180.09999999999997,,284.9573941180675,6.544558646983306,286.1222405195672,0.0,0.0,1.0,0.0,2024
2024-09-19 13:00:00,1601,54.64279566666667,-170.14485083333335,8.54,81.2,6.5,7.1,180.09999999999997,,283.44034375988764,6.500930530903528,286.1831128335607,0.0,0.0,1.0,0.0,2024
2024-09-19 14:00:00,2780,54.72522358333333,-170.63650733333333,8.43,83.6,6.5,7.0,180.52091837955072,,284.55787206363664,6.500647033871734,286.2324571808356,0.0007194244604316547,0.0,1.0,0.007194244604316547,2024
2024-09-19 15:00:00,3599,54.776551000000005,-170.9431355,8.44,82.8,6.5,6.9,180.09999999999997,,285.58379121270207,6.450646054596821,286.18485500487327,0.0,0.0,1.0,0.0,2024
2024-09-19 16:00:00,3599,54.83402683333334,-171.28916866666665,8.44,82.3,6.4,6.8,180.09999999999997,,286.4908994030825,6.3746151637327015,286.20198193650504,0.0,0.0,1.0,0.0,2024
