datetime,n_sec,latitude,longitude,temp_c,rh,wspd,wspd_max,wdir,pres_hpa,heading,sog_ms,cog_deg,qc_bad_temp,qc_bad_wspd,qc_bad_pres,wspd_zero_frac,cruise_year,t2m_C,wind_ms,siconc,d2m_C,era5_lat,era5_lon,era5_region
2022-09-17 20:00:00,3597,66.63389950000001,-165.25938016666666,9.53,77.3,16.4,28.9,188.0839088220579,971.95,150.985737198028,0.0128872378394462,94.1691801041413,0.0,0.0,0.0,0.0,2022,8.872955322265625,13.056893348693848,0.0,6.257965087890625,66.75,194.75,chukchi
2022-09-17 21:00:00,3595,66.633894,-165.2593705,9.12,82.3,17.5,30.6,187.04313741332797,972.14,150.99924589985727,0.0147504169770443,132.8751567104515,0.0,0.0,0.0,0.0,2022,8.755279541015625,13.343131065368652,0.0,6.170806884765625,66.75,194.75,chukchi
2022-09-17 22:00:00,3239,66.63389766666666,-165.2593775,8.78,86.8,16.7,36.4,192.9286603903244,973.15,156.55418975599883,0.0144135774515161,209.55010103702935,0.0003087372645878,0.0,0.0,0.0,2022,8.755279541015625,13.343131065368652,0.0,6.170806884765625,66.75,194.75,chukchi
2022-09-18 00:00:00,3596,66.63389183333334,-165.25948066666666,8.83,88.5,17.6,30.2,198.9370800112367,974.06,178.0963402619082,0.0217257227548728,49.970264352487746,0.0,0.0,0.0,0.0,2022,8.755279541015625,13.343131065368652,0.0,6.170806884765625,66.75,194.75,chukchi
2022-09-18 01:00:00,3596,66.63389266666667,-165.25952258333334,9.17,87.1,16.2,29.3,208.57900982620356,975.37,189.3378024256297,0.0177424241632897,191.30087693231545,0.0,0.0,0.0,0.0,2022,8.755279541015625,13.343131065368652,0.0,6.170806884765625,66.75,194.75,chukchi
2022-09-18 02:00:00,3596,66.63388933333334,-165.25955283333332,9.34,83.4,16.4,34.2,217.25812791947223,976.23,198.48177980084023,0.0182288990234001,102.55523475775856,0.0,0.0,0.0,0.0,2022,8.755279541015625,13.343131065368652,0.0,6.170806884765625,66.75,194.75,chukchi
2022-09-18 03:00:00,3599,66.6338985,-165.25960399999997,9.26,84.0,15.3,25.2,219.4840669169677,977.85,206.48543866862315,0.022803098186914,105.41106459986172,0.0,0.0,0.0,0.0,2022,8.505279541015625,12.743322372436523,0.0,6.800689697265625,66.75,194.75,chukchi
2022-09-18 04:00:00,3595,66.633902,-165.25961700000002,9.08,86.3,14.7,29.3,216.9343682023117,979.2,209.43810811776345,0.0226153851953561,254.2182292059823,0.0,0.0,0.0,0.0,2022,8.505279541015625,12.743322372436523,0.0,6.800689697265625,66.75,194.75,chukchi
2022-09-18 05:00:00,3592,66.63391016666667,-165.25964666666667,8.78,88.4,14.0,26.2,222.60792119688745,980.55,215.1808796503411,0.0235726900983209,53.36831933271407,0.0002783964365256,0.0,0.0002783964365256,0.0,2022,8.505279541015625,12.743322372436523,0.0,6.800689697265625,66.75,194.75,chukchi
2022-09-18 06:00:00,3599,66.63389666666667,-165.25959849999998,8.91,85.1,16.7,33.3,213.22916985416208,980.7,203.38861014187327,0.0175727413677342,236.2918670888737,0.0,0.0,0.0,0.0,2022,8.505279541015625,12.743322372436523,0.0,6.800689697265625,66.75,194.75,chukchi
2022-09-18 07:00:00,3596,66.63389233333334,-165.2596046666667,8.67,85.0,16.7,35.0,220.11756986883697,981.52,205.12212259719445,0.0227742261022763,60.347107067948976,0.0,0.0,0.0,0.0,2022,8.505279541015625,12.743322372436523,0.0,6.800689697265625,66.75,194.75,chukchi
2022-09-18 08:00:00,3596,66.633895,-165.25960783333332,8.56,84.8,17.2,31.1,222.28462123102076,982.2,207.10337082481468,0.0225255704802318,341.37499577284024,0.0,0.0,0.0,0.0,2022,8.505279541015625,12.743322372436523,0.0,6.800689697265625,66.75,194.75,chukchi
2022-09-18 09:00:00,3597,66.63388816666667,-165.2595115,8.47,85.3,17.1,29.2,227.5672746847397,982.91,208.9626198824034,0.0240397231344816,12.145399161061352,0.0,0.0,0.0,0.0,2022,7.960357666015625,12.463458061218262,0.0,6.229400634765625,66.75,194.75,chukchi
2022-09-18 10:00:00,3594,66.63388416666666,-165.25950666666668,8.26,86.5,16.0,33.7,228.36802501980935,984.23,209.4879415159431,0.0260602743096244,129.4012246826484,0.0,0.0,0.0,0.0,2022,7.960357666015625,12.463458061218262,0.0,6.229400634765625,66.75,194.75,chukchi
2022-09-18 12:00:00,3597,66.63389950000001,-165.25945583333336,7.62,84.4,16.7,30.3,218.38985696176977,985.65,219.0318623209782,0.0236043131991128,83.27513786656486,0.0,0.0,0.0,0.0,2022,7.960357666015625,12.463458061218262,0.0,6.229400634765625,66.75,194.75,chukchi
2022-09-18 13:00:00,3597,66.63389866666667,-165.25947750000003,7.38,85.2,18.2,36.1,227.3721293164783,985.95,223.7587912064033,0.0186841415274315,101.86057384950088,0.0,0.0,0.0,0.0,2022,7.960357666015625,12.463458061218262,0.0,6.229400634765625,66.75,194.75,chukchi
2022-09-18 14:00:00,3599,66.63390083333334,-165.25947950000003,6.97,87.5,18.4,31.4,228.5129306565296,986.93,225.04967051523113,0.0201594687685487,66.75019010231,0.0,0.0,0.0,0.0,2022,7.960357666015625,12.463458061218262,0.0,6.229400634765625,66.75,194.75,chukchi
2022-09-18 15:00:00,3597,66.63390066666666,-165.25946366666668,6.84,87.7,18.7,34.4,228.86562796246875,987.6,223.8855780743027,0.0332541969859305,105.14075973598794,0.0,0.0,0.0,0.0,2022,7.208648681640625,12.826455116271973,0.0,5.348297119140625,66.75,194.75,chukchi
2022-09-18 16:00:00,3596,66.63390133333334,-165.25947383333332,6.69,88.5,18.5,36.8,228.1353022020914,988.66,224.32192915513775,0.0252494852747543,150.04481692649372,0.0,0.0,0.0,0.0,2022,7.208648681640625,12.826455116271973,0.0,5.348297119140625,66.75,194.75,chukchi
2022-09-18 17:00:00,3582,66.62779816666668,-165.45003375000002,6.33,91.9,21.1,46.4,238.6042718176527,988.96,259.5393734291997,5.097036071293403,265.04493445447287,0.0,0.0,0.0,0.0,2022,7.159820556640625,12.797764778137207,0.0,5.336578369140625,66.75,194.5,chukchi
2022-09-18 18:00:00,3586,66.60945050000001,-165.87118775,6.71,86.6,21.4,41.2,258.0952037071213,989.14,260.06586847498494,5.279309234040387,262.6222860221179,0.0005577244841048,0.0,0.0002788622420524,0.0,2022,6.972320556640625,12.384352684020996,0.0,5.061187744140625,66.5,194.25,chukchi
2022-09-18 19:00:00,3596,66.58530091666667,-166.30516824999998,6.21,86.2,21.9,39.8,259.4831956996462,989.63,260.0366225911931,5.477765979271906,261.9728788279939,0.0,0.0,0.0,0.0,2022,6.874664306640625,12.318653106689453,0.0,4.944000244140625,66.5,193.75,chukchi
2022-09-18 20:00:00,3593,66.56278449999999,-166.74759450000002,6.02,81.7,20.4,41.5,260.3457626015798,991.13,260.02900279737105,5.519967469723782,262.9829652071074,0.0,0.0,0.0,0.0,2022,6.673492431640625,11.888456344604492,0.0,4.703765869140625,66.5,193.25,chukchi
2022-09-18 21:00:00,3595,66.5350475,-167.19916533333333,5.61,82.8,19.4,34.9,252.8406515925193,992.71,260.02951346473566,5.643063372436705,259.4960618980889,0.0,0.0,0.0,0.0,2022,6.130035400390625,8.85412311553955,0.0,3.840972900390625,66.5,192.75,chukchi
2022-09-18 22:00:00,3595,66.49957366666666,-167.648917,5.47,81.0,18.5,36.0,251.8219522678001,993.5,260.031738202483,5.698907398735034,258.69639858516166,0.0,0.0,0.0,0.0,2022,5.790191650390625,8.664226531982422,0.0,3.282379150390625,66.5,192.25,chukchi
2022-09-18 23:00:00,3592,66.46914441666667,-168.10464833333333,5.12,81.5,15.8,59.0,259.21842334700415,994.7,253.84307529834723,5.79855219817058,256.819905291422,0.0,0.0002783964365256,0.0,0.0,2022,5.610504150390625,8.661689758300781,0.0,3.036285400390625,66.5,192.0,chukchi
2022-09-19 00:00:00,3590,66.35119283333333,-168.37810316666668,4.98,82.0,12.7,24.5,240.64046702959024,997.29,186.0782651576198,6.0111774921946965,187.39826815633072,0.0005571030640668,0.0008356545961002,0.0002785515320334,0.0,2022,5.596832275390625,6.85123872756958,0.0,2.526519775390625,66.25,191.5,chukchi
2022-09-19 01:00:00,3595,66.1560165,-168.41169449999998,5.22,80.8,12.7,20.1,222.3107796676261,998.08,181.54817955828184,6.103036895036348,182.79541450225943,0.0,0.0,0.0,0.0,2022,5.596832275390625,6.85123872756958,0.0,2.526519775390625,66.25,191.5,chukchi
2022-09-19 02:00:00,3594,65.95899858333334,-168.41592208333336,5.62,80.8,16.3,28.8,212.0601151726086,997.93,179.99538330667082,6.031291531455747,179.8219085994469,0.0,0.0,0.0,0.0,2022,5.766754150390625,6.394017696380615,0.0,2.878082275390625,66.0,191.5,chukchi
2022-09-19 03:00:00,3594,65.77626866666667,-168.416964,5.28,85.3,11.6,26.4,241.10547504825183,998.08,181.70874135903964,5.070030795704253,180.1961756223826,0.0,0.0,0.0,0.0,2022,5.978179931640625,5.918004035949707,0.0,2.917388916015625,65.75,191.5,chukchi
2022-09-19 04:00:00,3589,65.604388,-168.4167518333333,5.16,87.0,18.2,29.7,224.00548465207197,998.19,177.8883334332494,6.049960662907096,179.90002955638872,0.0,0.0,0.0,0.0,2022,5.716461181640625,6.718050956726074,0.0,2.659576416015625,65.5,191.5,chukchi
2022-09-19 05:00:00,3587,65.40826416666667,-168.41678600000003,4.98,86.4,17.6,33.3,228.07482945145728,999.31,176.8262245396545,6.075188554723894,180.05957124366864,0.0,0.0,0.0,0.0,2022,5.716461181640625,6.718050956726074,0.0,2.659576416015625,65.5,191.5,chukchi
2022-09-19 06:00:00,3590,65.20745933333333,-168.41680091666666,4.89,83.9,17.0,25.7,225.7344099120816,1000.14,178.5908892861072,6.220425188275771,179.8797618721626,0.0,0.0,0.0,0.0,2022,5.800445556640625,6.239145755767822,0.0,2.979888916015625,65.25,191.5,chukchi
2022-09-19 07:00:00,3597,65.0059885,-168.41632983333335,4.83,83.5,14.5,21.6,221.15946456466548,1001.45,173.4352485087171,6.330354312895384,174.9452194092475,0.0,0.0005560189046427,0.0,0.0,2022,6.032867431640625,4.9941205978393555,0.0,3.684967041015625,65.0,191.5,chukchi
2023-08-02 21:00:00,3592,65.00731350000001,-168.45043683333333,10.62,98.9,3.4,3.8,152.77966691467174,,329.72738928793194,3.362092288785102,332.6995404953411,0.0,0.0,1.0,0.0,2023,8.522857666015625,3.22446608543396,0.0,8.226470947265625,65.0,191.5,chukchi
2023-08-02 22:00:00,3587,65.10094233333332,-168.58597433333333,10.62,98.8,3.4,3.6,148.59154229284698,,326.61690245755614,3.4528923090580177,328.5965660849336,0.0,0.0,1.0,0.0,2023,8.522857666015625,3.22446608543396,0.0,8.226470947265625,65.0,191.5,chukchi
2023-08-02 23:00:00,3597,65.1734365,-168.69081216666666,10.58,98.6,0.1,3.5,165.0532344511886,,153.7392712322389,0.0160512110824169,320.25598059864933,0.0,0.0,1.0,0.3658604392549346,2023,7.983795166015625,2.618500232696533,0.0,7.843658447265625,65.25,191.25,chukchi
2023-08-03 00:00:00,3597,65.17346033333334,-168.69080933333333,10.72,98.6,0.0,0.3,171.15158011441792,,156.72192550096997,0.0046962854028205,220.39736877318737,0.0,0.0,1.0,0.7901028634973589,2023,7.983795166015625,2.618500232696533,0.0,7.843658447265625,65.25,191.25,chukchi
2023-08-03 01:00:00,3596,65.17345716666667,-168.69081966666667,10.86,98.8,0.0,0.9,171.55112185397607,,155.0893214669304,0.0042328439709078,351.95168165431494,0.0,0.0,1.0,0.7166295884315906,2023,7.983795166015625,2.618500232696533,0.0,7.843658447265625,65.25,191.25,chukchi
2023-08-03 02:00:00,3590,65.17345866666666,-168.6908091666667,11.13,98.9,0.0,0.4,171.8321190527075,,154.9892024486184,0.0070861410988573,48.69522146305812,0.0,0.0,1.0,0.6813370473537604,2023,7.983795166015625,2.618500232696533,0.0,7.843658447265625,65.25,191.25,chukchi
2023-08-03 03:00:00,3596,65.17347833333334,-168.69077066666668,11.13,98.9,0.0,2.6,167.60120668019536,,140.49694118860938,0.0043936996217683,64.74581742379532,0.0,0.0,1.0,0.7233036707452726,2023,8.516998291015625,2.682941436767578,0.0,8.388092041015625,65.25,191.25,chukchi
2023-08-03 04:00:00,3597,65.1734715,-168.69073533333332,11.13,99.0,0.0,1.3,165.13751404492066,,140.0281124406236,0.0048157216711536,199.4251071028032,0.0,0.0,1.0,0.7286627745343341,2023,8.516998291015625,2.682941436767578,0.0,8.388092041015625,65.25,191.25,chukchi
2023-08-03 05:00:00,3596,65.1734685,-168.690749,10.99,99.0,0.0,26.2,170.98249989980698,,143.3768840564776,0.0054935985563566,172.29685861182983,0.0,0.0,1.0,0.6757508342602893,2023,8.516998291015625,2.682941436767578,0.0,8.388092041015625,65.25,191.25,chukchi
2023-08-03 06:00:00,3596,65.22093799999999,-168.61769391666667,11.48,99.0,6.5,6.8,181.0223940610223,,52.52701081967896,6.445450752829314,37.8396825318134,0.0,0.0,1.0,0.1256952169076751,2023,8.845123291015625,2.484668493270874,0.0,8.688873291015625,65.25,191.5,chukchi
2023-08-03 07:00:00,3595,65.40829016666666,-168.41978133333336,12.46,99.0,6.6,6.8,179.99938805878386,,10.595846264306736,6.626781989174393,6.079998549319703,0.0,0.0,1.0,0.0,2023,9.452545166015625,1.975088357925415,0.0,8.921295166015625,65.5,191.5,chukchi
2023-08-03 08:00:00,3597,65.621938,-168.41824783333334,13.04,99.0,6.6,7.5,180.00038920551145,,2.463232965031191,6.632814888074039,359.98365689913834,0.0,0.0005560189046427,1.0,0.0,2023,9.452545166015625,1.975088357925415,0.0,8.921295166015625,65.5,191.5,chukchi
2023-08-03 09:00:00,3098,65.83018041666668,-168.41806216666663,12.41,99.0,6.7,7.3,180.03335631227625,,0.95672284914799,6.71609647832108,0.1862371502765366,0.0006455777921239,0.0,1.0,0.0093608779857972,2023,9.471343994140625,3.6719274520874023,0.0,9.170806884765625,65.75,191.5,chukchi
2023-08-03 10:00:00,3597,66.06099933333333,-168.4180043333333,12.23,98.8,6.8,6.9,180.00130655512982,,0.3677375893647502,6.740145168511342,359.93534310954914,0.0,0.0,1.0,0.0,2023,9.596343994140625,4.28380823135376,0.0,9.184478759765625,66.0,191.5,chukchi
2023-08-03 11:00:00,3597,66.277432,-168.41787266666665,11.99,98.2,6.6,6.8,180.0,,2.4425428745576703,6.570591298497623,359.8685452341913,0.0,0.0,1.0,0.0,2023,9.283843994140625,5.195667266845703,0.0,8.719635009765625,66.25,191.5,chukchi
2023-08-03 12:00:00,3596,66.49032541666668,-168.4189036666667,11.34,98.5,6.6,6.9,180.04890002035378,,343.70174430344287,6.607752869805174,342.200669727875,0.0,0.0,1.0,0.0,2023,9.324859619140625,5.730616092681885,0.0,8.627838134765625,66.5,191.5,chukchi
2023-08-03 13:00:00,3597,66.62994383333333,-168.6874875,10.3,98.8,0.1,6.7,169.91810143428717,,106.29264631485708,0.0459448939299413,285.7341806110857,0.0,0.0,1.0,0.4058938003892132,2023,8.832672119140625,5.800020694732666,0.0,8.293853759765625,66.75,191.25,chukchi
2023-08-03 14:00:00,3592,66.62994716666667,-168.68752300000003,9.98,98.9,0.0,0.4,171.59964293080367,,149.43943267705325,0.0079880819139425,285.2559001282705,0.0005567928730512,0.0,1.0,0.5515033407572383,2023,8.832672119140625,5.800020694732666,0.0,8.293853759765625,66.75,191.25,chukchi
2023-08-03 15:00:00,3596,66.62994466666667,-168.6875198333333,10.23,98.9,0.0,6.8,174.58519107030796,,154.41772981665545,0.0045012729585857,351.620485040839,0.0,0.0,1.0,0.5709121245828699,2023,9.329498291015625,4.838802814483643,0.0,8.791900634765625,66.75,191.25,chukchi
2023-08-03 16:00:00,3597,66.76662800000001,-168.72329566666667,9.35,99.0,6.4,6.6,180.0,,355.4662696639957,6.402667872781219,354.13649801238375,0.0,0.0,1.0,0.0,2023,9.329498291015625,4.838802814483643,0.0,8.791900634765625,66.75,191.25,chukchi
2023-08-03 17:00:00,3117,66.98798749999999,-168.77957883333335,9.26,99.0,6.4,6.6,180.2363950748238,,355.52549613324834,6.402021105040506,354.192727392632,0.0012832852101379,0.0,1.0,0.0227783124799486,2023,8.866607666015625,4.794429779052734,0.0,8.172760009765625,67.0,191.25,chukchi
2023-08-03 18:00:00,3595,67.18339716666667,-168.828017,8.63,99.0,6.5,6.8,180.0018909875096,,355.33089434863416,6.533104389786259,354.16599396688196,0.0,0.0,1.0,0.0,2023,8.015045166015625,4.488732814788818,0.0,7.246978759765625,67.25,191.25,chukchi
2023-08-03 19:00:00,3597,67.39334633333333,-168.88674216666666,8.1,99.0,6.5,6.8,180.00091727757837,,355.6583129591986,6.5283875826929485,354.1780028055618,0.0,0.0,1.0,0.0,2023,7.761138916015625,4.123054504394531,0.0,7.047760009765625,67.5,191.0,chukchi
2023-08-03 20:00:00,3595,67.6027365,-168.9419053333333,8.03,98.9,6.5,6.7,178.5514579517511,,3.057613051479429,6.451711577863037,352.2205509699067,0.0,0.0,1.0,0.0442280945757997,2023,7.761138916015625,4.123054504394531,0.0,7.047760009765625,67.5,191.0,chukchi
2023-08-03 21:00:00,3596,67.66999716666666,-168.95998350000002,8.4,98.5,0.0,1.4,164.71996428058478,,134.70153314239744,0.0056819989113556,351.81623842773945,0.0,0.0,1.0,0.818131256952169,2023,8.188140869140625,4.81746244430542,0.0,7.627593994140625,67.75,191.0,chukchi
2023-08-03 22:00:00,3243,67.6700045,-168.95995399999998,8.33,98.8,0.0,1.3,163.64348685945265,,130.96967402669603,0.0055597740521943,225.90667941469573,0.0006167129201356,0.0003083564600678,1.0,0.8236201048411964,2023,8.188140869140625,4.81746244430542,0.0,7.627593994140625,67.75,191.0,chukchi
2023-08-03 23:00:00,3597,67.67014033333334,-168.95992299999995,8.49,98.9,0.1,6.6,179.15257912954985,,78.33913999522544,0.014400165512064,30.43850147835672,0.0,0.0,1.0,0.4687239366138448,2023,8.188140869140625,4.81746244430542,0.0,7.627593994140625,67.75,191.0,chukchi
2023-08-04 00:00:00,3596,67.76188466666667,-168.6690693333333,8.43,98.9,6.4,6.8,181.19499713073412,,80.39196196352806,6.3744267942027175,47.93332232299608,0.0,0.0,1.0,0.1084538375973303,2023,8.238922119140625,4.710416793823242,0.0,7.748687744140625,67.75,191.25,chukchi
2023-08-04 01:00:00,3597,67.78300883333333,-168.6022065,9.69,99.0,0.1,6.5,177.56764535488952,,111.07171599398248,0.0114040056888086,37.38537623818972,0.0,0.0,1.0,0.3130386433138726,2023,8.311187744140625,4.586973190307617,0.0,7.891265869140625,67.75,191.5,chukchi
2023-08-04 02:00:00,3596,67.89715949999999,-168.23800350000002,9.72,99.0,2.9,6.5,181.05152876068777,,90.8310797578506,2.7998613599286983,50.64128455149658,0.0,0.0,1.0,0.2347052280311457,2023,8.754547119140625,4.274289131164551,0.0,8.369781494140625,68.0,191.75,chukchi
2023-08-04 03:00:00,3590,67.90025666666666,-168.22399983333332,9.8,99.0,4.95,6.4,177.365040661382,,94.3214492470238,4.820018135618126,54.63984691513697,0.0005571030640668,0.0,1.0,0.3821727019498607,2023,8.909088134765625,4.131335735321045,0.0,8.317535400390625,68.0,191.75,chukchi
2023-08-04 04:00:00,3595,68.01300883333333,-167.8670045,10.8,96.8,0.2,6.3,176.58956730290967,,102.77913192680248,0.1368771511088007,48.720088938601165,0.0,0.0,1.0,0.3243393602225313,2023,9.235260009765625,3.791883707046509,0.0,8.669097900390625,68.0,192.25,chukchi
2023-08-04 05:00:00,3597,68.01300549999999,-167.86699816666666,10.79,94.0,0.0,0.4,170.0970017910829,,143.16130975415712,0.0075034769458314,350.09188603185856,0.0,0.0,1.0,0.6333055323881012,2023,9.235260009765625,3.791883707046509,0.0,8.669097900390625,68.0,192.25,chukchi
2023-08-04 06:00:00,3598,68.03984616666666,-167.78100116666664,11.59,90.6,6.3,6.6,179.3818596674786,,68.35829583384897,6.321987260335807,46.578223364835935,0.0,0.0005558643690939,1.0,0.160366870483602,2023,9.235260009765625,3.791883707046509,0.0,8.669097900390625,68.0,192.25,chukchi
2023-08-04 07:00:00,3596,68.12804033333333,-167.49502816666669,12.81,91.9,0.0,6.5,166.03017048879266,,84.65157091867653,0.004433264474677,43.116922384304594,0.0,0.0,1.0,0.5461624026696329,2023,10.278228759765625,2.614358901977539,0.0,9.715972900390625,68.25,192.5,chukchi
2023-08-04 08:00:00,3594,68.15229283333333,-167.41639924999998,12.87,92.4,6.3,6.5,178.38502765692195,,68.0458659273736,6.3091927081607615,52.617463154190894,0.0,0.0,1.0,0.1764051196438508,2023,10.278228759765625,2.614358901977539,0.0,9.715972900390625,68.25,192.5,chukchi
2023-08-04 09:00:00,3593,68.24198933333334,-167.12207049999998,14.16,87.7,0.1,6.6,177.12881147979013,,121.07743885997392,0.0226210936709306,53.02406425552788,0.0,0.0,1.0,0.3239632618981353,2023,13.363433837890625,4.617769241333008,0.0,11.541656494140625,68.25,193.0,chukchi
2023-08-04 10:00:00,3595,68.2420015,-167.1220053333333,13.66,91.6,0.0,7.2,170.0619964729378,,129.25646813056065,0.0041334096640832,88.75285990669464,0.0,0.0,1.0,0.5546592489568846,2023,13.363433837890625,4.617769241333008,0.0,11.541656494140625,68.25,193.0,chukchi
2023-08-04 11:00:00,3595,68.35985699999999,-167.31536433333332,13.57,91.9,7.3,7.6,179.9907796644723,,329.41161484668373,7.26479407262245,328.4784931854021,0.0,0.0005563282336578,1.0,0.0,2023,12.517730712890625,4.906468391418457,0.0,10.938140869140625,68.25,192.75,chukchi
2023-08-04 12:00:00,3592,68.559249,-167.64463516666666,13.57,91.8,7.1,7.3,180.00019487571276,,330.1601515221606,7.085056341899876,328.7482801320345,0.0,0.0,1.0,0.0,2023,12.041168212890625,5.041878700256348,0.0,10.584625244140625,68.5,192.25,chukchi
2023-08-04 13:00:00,3598,68.74989249999999,-167.96207066666665,12.25,94.5,6.8,7.2,180.02087270217476,,330.63955384616366,6.821410236257965,328.75060041500706,0.0,0.0,1.0,0.0,2023,11.693511962890625,5.0687737464904785,0.0,10.201812744140625,68.75,192.0,chukchi
2023-08-04 14:00:00,3590,68.93715933333334,-168.2775350833333,10.57,97.8,6.7,7.7,180.2906970907352,,330.8373326635072,6.69519692179214,328.6861917969927,0.0002785515320334,0.0,1.0,0.0086350974930362,2023,10.714996337890625,5.129659175872803,0.0,9.360015869140625,69.0,191.75,chukchi
2023-08-04 15:00:00,3598,69.12202308333335,-168.59045816666668,9.53,98.4,6.6,7.1,182.08557142579537,,314.6669346975242,6.6491642677504235,334.2870105905072,0.0,0.0,1.0,0.0266814897165091,2023,9.406402587890625,4.794486999511719,0.0,8.639312744140625,69.0,191.5,chukchi
2023-08-04 16:00:00,3597,69.16688133333334,-168.6666555,9.19,98.6,0.0,0.5,181.8600118099285,,200.01509895091647,0.0044508456351067,131.02185134239178,0.0,0.0,1.0,0.601612454823464,2023,9.414215087890625,5.133975028991699,0.0,8.692047119140625,69.25,191.25,chukchi
2023-08-04 17:00:00,3596,69.16672816666666,-168.66645416666665,9.35,97.8,0.0,0.4,178.60282376769757,,178.91698415650612,0.0033587633535054,127.45183287679578,0.0,0.0,1.0,0.7883759733036707,2023,9.414215087890625,5.133975028991699,0.0,8.692047119140625,69.25,191.25,chukchi
2023-08-04 18:00:00,3468,69.18799433333334,-168.66648408333333,9.6,97.3,6.4,6.7,180.63911720078397,,2.732104663581227,6.353165900874583,359.18515781323737,0.0,0.0,1.0,0.1361014994232987,2023,9.414215087890625,5.133975028991699,0.0,8.692047119140625,69.25,191.25,chukchi
2023-08-04 19:00:00,3325,69.41053749999999,-168.66672483333332,9.74,98.2,6.5,6.7,180.03014173030547,,2.0401527788894516,6.494338115709834,359.99864998864126,0.0006015037593984,0.0,1.0,0.0081203007518797,2023,9.632965087890625,5.22607946395874,0.0,8.975250244140625,69.5,191.25,chukchi
2023-08-04 20:00:00,3598,69.612682,-168.66668266666665,9.72,98.4,6.5,6.7,180.0,,0.6491673461335926,6.510927064001328,359.93904977674407,0.0,0.0,1.0,0.0,2023,9.632965087890625,5.22607946395874,0.0,8.975250244140625,69.5,191.25,chukchi
2023-08-04 21:00:00,3595,69.82161466666666,-168.66659883333335,9.43,98.5,6.4,6.6,180.0,,359.6489342537483,6.392165372180252,0.1301595981163213,0.0,0.0,1.0,0.0,2023,9.450347900390625,7.521440029144287,0.0,8.317535400390625,69.75,191.25,chukchi
2023-08-04 22:00:00,3596,70.02674983333334,-168.66643775000003,8.56,98.5,6.3,6.5,180.0195967746103,,4.408830072515722,6.294608316394401,3.666932372957087,0.0,0.0,1.0,0.0,2023,8.383941650390625,7.508557319641113,0.0,7.413238525390625,70.0,191.25,chukchi
2023-08-04 23:00:00,3591,70.2219645,-168.64921650000002,8.21,98.6,6.4,6.7,179.75729188364454,,357.18935509280715,6.364456338689275,355.047746020337,0.0005569479253689,0.0002784739626844,1.0,0.0058479532163742,2023,7.456207275390625,7.449372291564941,0.0,6.682769775390625,70.25,191.25,chukchi
2023-08-05 00:00:00,3597,70.42619566666667,-168.66675283333333,7.62,98.8,6.5,6.6,178.5996927950576,,4.862562147430879,6.4596331080442155,356.3876454258603,0.0,0.0,1.0,0.0289129830414234,2023,7.473785400390625,7.393214225769043,0.0,6.719879150390625,70.5,191.25,chukchi
2023-08-05 01:00:00,3595,70.500018,-168.66689283333332,8.51,98.6,0.0,0.5,180.7897188934135,,185.8571343854831,0.0035970411170246,317.74450264704666,0.0,0.0,1.0,0.6956884561891516,2023,7.473785400390625,7.393214225769043,0.0,6.719879150390625,70.5,191.25,chukchi
2023-08-05 02:00:00,3597,70.5000015,-168.66666883333335,9.34,96.2,0.0,1.2,179.68573436347842,,184.4853863234148,0.005325928371882,286.5350304001836,0.0,0.0,1.0,0.700583819849875,2023,7.473785400390625,7.393214225769043,0.0,6.719879150390625,70.5,191.25,chukchi
2023-08-05 03:00:00,3572,70.52892725,-168.6660441666667,9.44,96.4,5.5,6.7,185.50627809230343,,14.58876930396454,6.495951688841615,12.76164643559422,0.0,0.0,1.0,0.0806270996640537,2023,7.259429931640625,6.6931304931640625,0.0,6.680816650390625,70.5,191.25,chukchi
2023-08-05 04:00:00,3547,70.74283799999999,-168.66687016666668,10.19,95.8,5.5,6.8,180.9555560490315,,2.486051709233598,6.632468499529838,0.0748665745751654,0.0,0.0,1.0,0.0,2023,7.919586181640625,6.719876289367676,0.0,7.217926025390625,70.75,191.25,chukchi
2023-08-05 05:00:00,3555,70.95984983333332,-168.6665166666667,9.62,96.9,4.9,6.9,182.16982239815033,,1.8249572501606963,6.699281379154816,359.9730616144736,0.00056258790436,0.0,1.0,0.0067510548523206,2023,8.448883056640625,6.850554466247559,0.0,7.665191650390625,71.0,191.25,chukchi
2023-08-05 06:00:00,3597,71.17649833333333,-168.66684716666666,9.38,97.6,6.7,6.9,180.37977580627393,,0.9834410722068264,6.731895645555224,359.77779848244046,0.0,0.0,1.0,0.0,2023,8.419586181640625,6.91342306137085,0.0,7.581207275390625,71.25,191.25,chukchi
2023-08-05 07:00:00,3597,71.394611,-168.66662833333334,9.43,98.2,6.7,6.9,178.8906453231129,,0.3249811372830863,6.687511131289261,355.9360538179408,0.0,0.0,1.0,0.0038921323324993,2023,8.050445556640625,6.913395881652832,0.0,7.305816650390625,71.5,191.25,chukchi
2023-08-05 08:00:00,3593,71.43001166666666,-168.66682716666668,9.7,98.2,0.1,3.2,179.32846296995214,,182.7491151845537,0.0045195313431082,36.60089360675894,0.0,0.0,1.0,0.3473420539938769,2023,8.050445556640625,6.913395881652832,0.0,7.305816650390625,71.5,191.25,chukchi
